2024-03-27 15:37:00+00:00,172.583,172.454,172.712,74.2857,69.0476,49.4518,35.3496
2024-03-27 15:38:00+00:00,172.588,172.46,172.716,55.1714,61.2476,49.8605,34.0566
2024-03-27 15:39:00+00:00,172.59,172.472,172.708,20,49.819,50.314,34.1502
2024-03-27 15:40:00+00:00,172.57,172.414,172.725,15.5844,30.2519,50.6667,35.0001
2024-03-27 15:41:00+00:00,172.554,172.354,172.753,7.21393,14.2661,51.2006,35.9767
2024-03-27 15:42:00+00:00,172.529,172.286,172.773,3.79747,8.86527,51.0309,38.863
2024-03-27 15:43:00+00:00,172.515,172.266,172.765,30.3797,13.797,50.9044,38.8726
2024-03-27 15:44:00+00:00,172.502,172.256,172.747,39.2405,24.4726,50.527,37.3506
2024-03-27 15:45:00+00:00,172.479,172.265,172.692,37.9747,35.865,50.0913,35.4717
2024-03-27 15:46:00+00:00,172.457,172.254,172.661,20.2532,32.4895,50.1096,34.9889
2024-03-27 15:47:00+00:00,172.431,172.285,172.578,26.557,28.2616,49.8182,33.1836
2024-03-27 15:48:00+00:00,172.404,172.302,172.507,10.9756,19.2619,49.9452,33.5376
2024-03-27 15:49:00+00:00,172.39,172.295,172.486,12.1951,16.5759,50.3083,35.1018
2024-03-27 15:50:00+00:00,172.384,172.287,172.481,14.6341,12.6016,50.3983,35.6534
2024-03-27 15:51:00+00:00,172.384,172.287,172.481,17.0732,14.6341,50.3441,34.5894
2024-03-27 15:52:00+00:00,172.385,172.293,172.478,13.0435,14.9169,50.1805,34.7254
2024-03-27 15:53:00+00:00,172.38,172.291,172.47,34,21.3722,50.1261,32.6671
2024-03-27 15:54:00+00:00,172.369,172.297,172.442,24,23.6812,49.946,28.6043
2024-03-27 15:55:00+00:00,172.35,172.278,172.423,1.78571,19.9286,50.2716,25.033
2024-03-27 15:56:00+00:00,172.334,172.234,172.435,1.5625,9.11607,50.4537,22.0771
2024-03-27 15:57:00+00:00,172.316,172.21,172.422,1.5625,1.6369,50.4897,20.849
2024-03-27 15:58:00+00:00,172.296,172.146,172.446,0,1.04167,50.7289,22.2545
2024-03-27 15:59:00+00:00,172.268,172.066,172.47,2.43902,1.33384,51.1509,25.0711
2024-03-27 16:00:00+00:00,172.241,172.018,172.464,17.5604,6.66649,50.9865,26.9536
2024-03-27 16:01:00+00:00,172.222,172.011,172.433,37.3626,19.1207,50.3471,28.4855
2024-03-27 16:02:00+00:00,172.21,172.013,172.407,46.3736,33.7656,50.0512,26.7115
2024-03-27 16:03:00+00:00,172.188,172.024,172.352,35.1648,39.6337,50.2384,25.0467
2024-03-27 16:04:00+00:00,172.178,172.046,172.309,53.8462,45.1282,49.5967,23.7417
2024-03-27 16:05:00+00:00,172.174,172.051,172.297,53.5714,47.5275,49.3975,24.5736
2024-03-27 16:06:00+00:00,172.181,172.04,172.321,70.2381,59.2186,49.2117,23.8033
2024-03-27 16:07:00+00:00,172.183,172.039,172.328,61.2195,61.6763,49.7041,25.052
2024-03-27 16:08:00+00:00,172.189,172.048,172.33,52.8056,61.4211,50.0764,27.9042
2024-03-27 16:09:00+00:00,172.202,172.09,172.314,62.9032,58.9761,49.8724,29.6024
2024-03-27 16:10:00+00:00,172.217,172.14,172.294,72.5806,62.7631,50.0726,31.0361
2024-03-27 16:11:00+00:00,172.219,172.147,172.292,62.9032,66.129,50.109,32.4419
2024-03-27 16:12:00+00:00,172.205,172.091,172.32,23.129,52.871,50.8146,32.5605
2024-03-27 16:13:00+00:00,172.193,172.043,172.344,12.9032,32.9785,50.769,31.3056
2024-03-27 16:14:00+00:00,172.175,172.011,172.339,12.5,16.1774,50.4547,29.8237
2024-03-27 16:15:00+00:00,172.154,171.969,172.34,1.66667,9.0233,50.6565,31.0839
2024-03-27 16:16:00+00:00,172.121,171.93,172.312,1.42857,5.19841,50.9496,35.8122
2024-03-27 16:17:00+00:00,172.094,171.908,172.281,13.135,5.41009,50.7844,39.6217
2024-03-27 16:18:00+00:00,172.073,171.886,172.26,14.1026,9.55539,50.3498,43.2653
2024-03-27 16:19:00+00:00,172.041,171.842,172.241,0,9.0792,50.5814,46.0449
2024-03-27 16:20:00+00:00,172.013,171.848,172.177,18.2222,10.7749,50.4482,50.7712
2024-03-27 16:21:00+00:00,171.989,171.876,172.102,23.75,13.9907,50.218,54.8106
2024-03-27 16:22:00+00:00,171.977,171.876,172.077,22.5,21.4907,50.0543,58.0701
2024-03-27 16:23:00+00:00,171.967,171.874,172.059,21.0526,22.4342,50.1448,62.0482
2024-03-27 16:24:00+00:00,171.957,171.891,172.023,27.6316,23.7281,50.0363,64.7887
2024-03-27 16:25:00+00:00,171.953,171.897,172.009,35.3045,27.9962,49.6395,67.52
2024-03-27 16:26:00+00:00,171.958,171.891,172.025,67.3913,43.4425,49.7374,68.2186
2024-03-27 16:27:00+00:00,171.966,171.876,172.057,83.3333,62.0097,49.6213,66.8328
2024-03-27 16:28:00+00:00,171.972,171.873,172.072,72.9167,74.5471,49.693,66.2952
2024-03-27 16:29:00+00:00,171.989,171.901,172.076,77.8333,78.0278,49.6143,63.8248
2024-03-27 16:30:00+00:00,172.008,171.891,172.126,98.2143,82.9881,49.3832,59.3433
2024-03-27 16:31:00+00:00,172.018,171.903,172.134,68.2759,81.4412,49.7157,55.7991
2024-03-27 16:32:00+00:00,172.034,171.918,172.15,84.4828,83.6576,49.6717,52.1863
2024-03-27 16:33:00+00:00,172.052,171.945,172.159,89.6552,80.8046,49.7816,49.3095
2024-03-27 16:34:00+00:00,172.078,171.945,172.211,100,91.3793,49.3043,46.717
2024-03-27 16:35:00+00:00,172.102,171.96,172.245,96,95.2184,49.3481,44.2734
2024-03-27 16:36:00+00:00,172.129,171.966,172.292,99.2048,98.4016,49.483,42.2765
2024-03-27 16:37:00+00:00,172.141,171.982,172.3,70.5128,88.5725,49.5361,40.5938
2024-03-27 16:38:00+00:00,172.161,172.01,172.312,82.4324,84.05,49.5251,40.0292
2024-03-27 16:39:00+00:00,172.173,172.042,172.303,57.6667,70.204,49.8521,38.6988
2024-03-27 16:40:00+00:00,172.175,172.047,172.303,57.5758,65.8916,50.2367,37.8032
2024-03-27 16:41:00+00:00,172.179,172.065,172.294,39.3939,51.5455,50.4572,37.3108
