date,open,highest,lowest,close,volume
2024-01-05 11:53:00+00:00,180.66,180.7,180.65,180.7,2966
2024-01-05 11:54:00+00:00,180.7,180.75,180.7,180.75,1910
2024-01-05 12:00:00+00:00,180.72,181.06,180.63,181.06,34557
2024-01-05 12:01:00+00:00,181,181.05,181,181,3846
2024-01-05 12:02:00+00:00,181,181,181,181,1022
2024-01-05 12:03:00+00:00,181,181.05,181,181.05,1151
2024-01-05 12:04:00+00:00,181.05,181.05,181,181,1513
2024-01-05 12:05:00+00:00,181,181,181,181,1204
2024-01-05 12:06:00+00:00,180.9,180.94,180.9,180.94,772
2024-01-05 12:07:00+00:00,180.92,180.92,180.85,180.85,2566
2024-01-05 12:08:00+00:00,180.81,180.81,180.79,180.79,1138
2024-01-05 12:09:00+00:00,180.79,180.79,180.78,180.78,967
2024-01-05 12:10:00+00:00,180.77,180.77,180.73,180.73,1522
2024-01-05 12:12:00+00:00,180.73,180.73,180.73,180.73,842
2024-01-05 12:17:00+00:00,180.82,180.82,180.82,180.82,256
2024-01-05 12:18:00+00:00,180.81,180.81,180.81,180.81,1449
2024-01-05 12:24:00+00:00,180.84,180.84,180.81,180.81,1682
2024-01-05 12:27:00+00:00,180.8,180.81,180.8,180.81,918
2024-01-05 12:29:00+00:00,180.81,180.81,180.81,180.81,633
2024-01-05 12:30:00+00:00,180.82,180.82,180.8,180.8,1339
2024-01-05 12:32:00+00:00,180.82,180.82,180.8,180.8,2907
2024-01-05 12:34:00+00:00,180.78,180.78,180.77,180.77,1420
2024-01-05 12:35:00+00:00,180.77,180.77,180.77,180.77,343
2024-01-05 12:37:00+00:00,180.79,180.8,180.79,180.8,1899
2024-01-05 12:38:00+00:00,180.8,180.8,180.8,180.8,2236
2024-01-05 12:40:00+00:00,180.81,180.81,180.81,180.81,251
2024-01-05 12:43:00+00:00,180.8,180.8,180.79,180.79,653
2024-01-05 12:45:00+00:00,180.8,180.8,180.8,180.8,1072
2024-01-05 12:47:00+00:00,180.75,180.75,180.73,180.73,1795
2024-01-05 12:49:00+00:00,180.71,180.71,180.7,180.7,2001
2024-01-05 12:54:00+00:00,180.64,180.69,180.64,180.69,3313
2024-01-05 12:56:00+00:00,180.69,180.69,180.69,180.69,301
2024-01-05 12:57:00+00:00,180.66,180.66,180.58,180.58,5775
2024-01-05 12:58:00+00:00,180.59,180.59,180.55,180.55,2127
2024-01-05 13:00:00+00:00,181.01,181.16,180.5,180.6,43428
2024-01-05 13:01:00+00:00,181.46,181.46,180.2917,181.16,15742
2024-01-05 13:02:00+00:00,181.25,181.9,180.352,181,15386
2024-01-05 13:03:00+00:00,180.44,181.92,180.32,181.65,11912
2024-01-05 13:04:00+00:00,181.5,181.5,180.39,180.39,4591
2024-01-05 13:05:00+00:00,180.5182,180.52,180.4403,180.5,8123
2024-01-05 13:06:00+00:00,180.51,180.51,180.5,180.5,724
2024-01-05 13:07:00+00:00,180.33,180.45,180.3,180.32,11328
2024-01-05 13:08:00+00:00,180.3303,180.4,180.3303,180.4,2190
2024-01-05 13:09:00+00:00,180.41,180.41,180.34,180.35,8034
2024-01-05 13:10:00+00:00,180.35,180.4,180.34,180.37,4221
2024-01-05 13:11:00+00:00,180.4,180.44,180.4,180.44,1571
2024-01-05 13:12:00+00:00,180.44,180.44,180.38,180.4,8407
2024-01-05 13:13:00+00:00,180.36,180.36,180.3216,180.3216,2749
2024-01-05 13:14:00+00:00,180.35,180.35,180.25,180.3,13522
2024-01-05 13:15:00+00:00,180.3,180.44,180.29,180.44,3440
2024-01-05 13:16:00+00:00,180.41,180.4899,180.41,180.4698,4165
2024-01-05 13:17:00+00:00,180.47,180.47,180.45,180.45,6326
2024-01-05 13:18:00+00:00,180.45,180.6,180.45,180.6,9964
2024-01-05 13:19:00+00:00,180.65,180.75,180.65,180.7,5921
2024-01-05 13:20:00+00:00,180.68,180.7,180.68,180.68,6148
2024-01-05 13:21:00+00:00,180.68,180.69,180.68,180.69,5024
2024-01-05 13:22:00+00:00,180.69,180.69,180.68,180.68,3722
2024-01-05 13:23:00+00:00,180.69,180.73,180.69,180.73,2261
2024-01-05 13:24:00+00:00,180.74,180.79,180.72,180.77,4122
2024-01-05 13:25:00+00:00,180.76,180.76,180.69,180.69,2634
2024-01-05 13:26:00+00:00,180.68,180.68,180.68,180.68,493
2024-01-05 13:27:00+00:00,180.7,180.7,180.68,180.7,3621
2024-01-05 13:28:00+00:00,180.68,180.73,180.65,180.7,10014
2024-01-05 13:29:00+00:00,180.7,180.7696,180.67,180.7696,5155
2024-01-05 13:30:00+00:00,180.67,181,180.22,180.22,42724
2024-01-05 13:31:00+00:00,180.3,180.7,180.2,180.31,19849
2024-01-05 13:32:00+00:00,180.19,180.49,180.18,180.45,22915
2024-01-05 13:33:00+00:00,180.48,180.65,180.48,180.65,9622
2024-01-05 13:34:00+00:00,180.71,180.97,180.7,180.87,25713
2024-01-05 13:35:00+00:00,180.83,181,180.77,180.77,24490
2024-01-05 13:36:00+00:00,180.7316,180.81,180.5,180.51,17128
2024-01-05 13:37:00+00:00,180.52,180.59,180.5,180.55,8105
2024-01-05 13:38:00+00:00,180.4914,180.65,180.39,180.65,29989
2024-01-05 13:39:00+00:00,180.58,180.9,180.58,180.8,7861
2024-01-05 13:40:00+00:00,180.8006,180.88,180.8006,180.83,7931
2024-01-05 13:41:00+00:00,180.77,180.83,180.7004,180.75,14641
2024-01-05 13:42:00+00:00,180.74,181.03,180.74,181,13886
2024-01-05 13:43:00+00:00,180.91,180.9962,180.77,180.85,13957
2024-01-05 13:44:00+00:00,180.9,180.979,180.83,180.91,5530
2024-01-05 13:45:00+00:00,180.9,181.04,180.89,181.035,15652
2024-01-05 13:46:00+00:00,181.04,181.15,180.945,181,13498
2024-01-05 13:47:00+00:00,181,181,180.91,180.93,5124
2024-01-05 13:48:00+00:00,180.9,180.96,180.81,180.84,5061
2024-01-05 13:49:00+00:00,180.9,181.08,180.9,181.06,4998
2024-01-05 13:50:00+00:00,180.99,181.17,180.97,181.14,4499
2024-01-05 13:51:00+00:00,181.1499,181.1499,181.01,181.095,13399
2024-01-05 13:52:00+00:00,181.1,181.2,181,181.2,593321
2024-01-05 13:53:00+00:00,181.16,181.22,181.1329,181.1998,3131
2024-01-05 13:54:00+00:00,181.15,181.23,181.13,181.17,10588
2024-01-05 13:55:00+00:00,181.2,181.24,181.1,181.13,8927
2024-01-05 13:56:00+00:00,181.1,181.115,181.02,181.02,5454
2024-01-05 13:57:00+00:00,181.12,181.12,181,181.1,4303
2024-01-05 13:58:00+00:00,181.1,181.15,181.1,181.12,1935
2024-01-05 13:59:00+00:00,181.0889,181.13,181.0302,181.13,2348
2024-01-05 14:00:00+00:00,181.14,181.24,181.14,181.2,7473
2024-01-05 14:01:00+00:00,181.26,181.35,181.2,181.35,8307
2024-01-05 14:02:00+00:00,181.35,181.35,181.19,181.3,9653
2024-01-05 14:03:00+00:00,181.33,181.33,181.23,181.29,6149
2024-01-05 14:04:00+00:00,181.29,181.33,181.21,181.33,13092
2024-01-05 14:05:00+00:00,181.38,181.39,181.27,181.38,5369
2024-01-05 14:06:00+00:00,181.38,181.4397,181.35,181.4,12706
2024-01-05 14:07:00+00:00,181.43,181.8,181.43,181.73,29420
2024-01-05 14:08:00+00:00,181.75,181.75,181.6,181.65,20865
2024-01-05 14:09:00+00:00,181.65,181.74,181.58,181.6,20234
2024-01-05 14:10:00+00:00,181.6,181.74,181.6,181.74,4597
2024-01-05 14:11:00+00:00,181.74,181.74,181.6172,181.7,2662
2024-01-05 14:12:00+00:00,181.62,181.64,181.58,181.64,11413
2024-01-05 14:13:00+00:00,181.61,181.69,181.59,181.63,8740
2024-01-05 14:14:00+00:00,181.58,181.64,181.56,181.59,8210
2024-01-05 14:15:00+00:00,181.61,181.7,181.61,181.7,6720
2024-01-05 14:16:00+00:00,181.67,181.75,181.67,181.68,12066
2024-01-05 14:17:00+00:00,181.68,181.77,181.68,181.7,10498
2024-01-05 14:18:00+00:00,181.7,181.72,181.61,181.61,4963
2024-01-05 14:19:00+00:00,181.61,181.63,181.61,181.63,1987
2024-01-05 14:20:00+00:00,181.61,181.68,181.61,181.68,2338
2024-01-05 14:21:00+00:00,181.65,181.74,181.62,181.62,9289
2024-01-05 14:22:00+00:00,181.6446,181.68,181.62,181.62,2275
2024-01-05 14:23:00+00:00,181.63,181.74,181.63,181.74,8457
2024-01-05 14:24:00+00:00,181.75,181.76,181.65,181.65,6053
2024-01-05 14:25:00+00:00,181.62,181.7,181.4,181.61,38075
2024-01-05 14:26:00+00:00,181.61,181.65,181.5,181.63,10798
2024-01-05 14:27:00+00:00,181.52,181.7,181.44,181.69,12139
2024-01-05 14:28:00+00:00,181.66,181.79,181.66,181.79,19165
2024-01-05 14:29:00+00:00,181.76,181.94,181.76,181.94,21734
2024-01-05 14:30:00+00:00,181.94,182.105,181.75,181.8096,1294356
2024-01-05 14:31:00+00:00,181.79,182.16,181.79,182.1399,292224
2024-01-05 14:32:00+00:00,182.135,182.49,182.11,182.34,297092
2024-01-05 14:33:00+00:00,182.35,182.48,182.29,182.33,265346
2024-01-05 14:34:00+00:00,182.3325,182.49,182.2,182.48,219761
2024-01-05 14:35:00+00:00,182.4875,182.66,182.47,182.62,615468
2024-01-05 14:36:00+00:00,182.61,182.7,182.485,182.68,206347
2024-01-05 14:37:00+00:00,182.675,182.75,182.3711,182.4253,250688
2024-01-05 14:38:00+00:00,182.43,182.6,182.4,182.56,176711
2024-01-05 14:39:00+00:00,182.54,182.76,182.4,182.42,333924
2024-01-05 14:40:00+00:00,182.4275,182.45,182.17,182.29,254248
2024-01-05 14:41:00+00:00,182.29,182.44,182.24,182.33,144086
2024-01-05 14:42:00+00:00,182.3178,182.325,182.08,182.1399,160487
2024-01-05 14:43:00+00:00,182.14,182.14,181.95,182.04,181201
2024-01-05 14:44:00+00:00,182.03,182.14,181.96,182,145769
2024-01-05 14:45:00+00:00,181.985,182.2825,181.98,182.195,181834
2024-01-05 14:46:00+00:00,182.18,182.18,182.06,182.13,118008
2024-01-05 14:47:00+00:00,182.1242,182.17,182.03,182.14,100383
2024-01-05 14:48:00+00:00,182.14,182.14,181.8225,181.9103,180012
2024-01-05 14:49:00+00:00,181.915,182.01,181.78,182.01,182982
2024-01-05 14:50:00+00:00,182.01,182.12,181.985,182.03,172322
2024-01-05 14:51:00+00:00,182.03,182.2089,182.02,182.115,165017
2024-01-05 14:52:00+00:00,182.125,182.26,182.09,182.115,108113
2024-01-05 14:53:00+00:00,182.11,182.15,181.99,182.01,152615
2024-01-05 14:54:00+00:00,182.02,182.0699,181.83,181.86,186706
2024-01-05 14:55:00+00:00,181.8583,181.881,181.76,181.83,184728
2024-01-05 14:56:00+00:00,181.8349,181.92,181.72,181.82,132369
2024-01-05 14:57:00+00:00,181.815,181.87,181.754,181.762,127737
2024-01-05 14:58:00+00:00,181.7671,181.77,181.56,181.6,146024
2024-01-05 14:59:00+00:00,181.595,181.69,181.52,181.69,151797
2024-01-05 15:00:00+00:00,181.71,182.0399,181.7,181.85,278239
2024-01-05 15:01:00+00:00,181.87,182.13,181.87,182.09,221674
2024-01-05 15:02:00+00:00,182.09,182.24,182.06,182.23,199120
2024-01-05 15:03:00+00:00,182.22,182.4,182.155,182.39,184895
2024-01-05 15:04:00+00:00,182.385,182.425,182.27,182.425,128360
2024-01-05 15:05:00+00:00,182.43,182.48,182.33,182.34,196175
2024-01-05 15:06:00+00:00,182.35,182.49,182.33,182.41,150186
2024-01-05 15:07:00+00:00,182.39,182.43,182.34,182.42,120152
2024-01-05 15:08:00+00:00,182.435,182.47,182.24,182.25,164281
2024-01-05 15:09:00+00:00,182.25,182.31,182.15,182.3,132162
2024-01-05 15:10:00+00:00,182.3089,182.34,182.03,182.185,241824
2024-01-05 15:11:00+00:00,182.18,182.27,182.13,182.15,149275
2024-01-05 15:12:00+00:00,182.15,182.345,182.14,182.285,123546
2024-01-05 15:13:00+00:00,182.28,182.3,181.96,182.007,239549
2024-01-05 15:14:00+00:00,182.01,182.27,182.01,182.245,137358
2024-01-05 15:15:00+00:00,182.25,182.27,181.96,181.9858,143288
2024-01-05 15:16:00+00:00,181.98,181.99,181.81,181.865,169077
2024-01-05 15:17:00+00:00,181.875,181.89,181.73,181.815,124224
2024-01-05 15:18:00+00:00,181.82,181.95,181.76,181.94,136441
2024-01-05 15:19:00+00:00,181.945,182.0599,181.85,181.99,111234
2024-01-05 15:20:00+00:00,181.98,182.03,181.82,181.86,138437
2024-01-05 15:21:00+00:00,181.86,182,181.86,181.97,66237
2024-01-05 15:22:00+00:00,181.975,182.07,181.965,182.0576,98709
2024-01-05 15:23:00+00:00,182.06,182.12,182.005,182.005,105895
2024-01-05 15:24:00+00:00,182.005,182.09,181.9701,182.07,93848
2024-01-05 15:25:00+00:00,182.06,182.1574,182.05,182.1574,111960
2024-01-05 15:26:00+00:00,182.155,182.19,181.95,182.0812,125459
2024-01-05 15:27:00+00:00,182.09,182.1,182.02,182.09,82280
2024-01-05 15:28:00+00:00,182.09,182.1581,182.05,182.135,87879
2024-01-05 15:29:00+00:00,182.13,182.135,182.03,182.07,67006
2024-01-05 15:30:00+00:00,182.0663,182.115,181.965,182.0056,77663
2024-01-05 15:31:00+00:00,182.01,182.18,182,182.16,91143
2024-01-05 15:32:00+00:00,182.175,182.205,182.06,182.07,141160
2024-01-05 15:33:00+00:00,182.06,182.13,182.02,182.1,73842
2024-01-05 15:34:00+00:00,182.0989,182.28,182.08,182.26,119073
2024-01-05 15:35:00+00:00,182.26,182.3,182.19,182.2284,113369
2024-01-05 15:36:00+00:00,182.2269,182.39,182.22,182.3387,90240
2024-01-05 15:37:00+00:00,182.35,182.41,182.33,182.343,109295
2024-01-05 15:38:00+00:00,182.345,182.4,182.31,182.39,75201
2024-01-05 15:39:00+00:00,182.39,182.44,182.3,182.335,117016
2024-01-05 15:40:00+00:00,182.33,182.37,182.26,182.31,92688
2024-01-05 15:41:00+00:00,182.31,182.31,182.23,182.31,80332
2024-01-05 15:42:00+00:00,182.31,182.465,182.31,182.46,143229
2024-01-05 15:43:00+00:00,182.465,182.465,182.305,182.4,77246
2024-01-05 15:44:00+00:00,182.3925,182.48,182.3846,182.475,86959
2024-01-05 15:45:00+00:00,182.47,182.635,182.45,182.635,271941
2024-01-05 15:46:00+00:00,182.63,182.6399,182.49,182.515,145586
2024-01-05 15:47:00+00:00,182.515,182.5954,182.48,182.5,107371
2024-01-05 15:48:00+00:00,182.49,182.58,182.46,182.565,144940
2024-01-05 15:49:00+00:00,182.565,182.58,182.51,182.5701,49370
2024-01-05 15:50:00+00:00,182.58,182.5873,182.48,182.48,64766
2024-01-05 15:51:00+00:00,182.49,182.5988,182.45,182.57,80611
2024-01-05 15:52:00+00:00,182.57,182.63,182.54,182.555,104897
2024-01-05 15:53:00+00:00,182.5585,182.605,182.5213,182.525,55924
2024-01-05 15:54:00+00:00,182.5202,182.5899,182.49,182.572,69677
2024-01-05 15:55:00+00:00,182.578,182.62,182.55,182.555,119244
2024-01-05 15:56:00+00:00,182.555,182.565,182.43,182.4599,86014
2024-01-05 15:57:00+00:00,182.46,182.5,182.43,182.45,61107
2024-01-05 15:58:00+00:00,182.45,182.56,182.45,182.56,58189
2024-01-05 15:59:00+00:00,182.555,182.65,182.54,182.65,75722
2024-01-05 16:00:00+00:00,182.66,182.68,182.615,182.65,80529
2024-01-05 16:01:00+00:00,182.645,182.725,182.6,182.725,121081
2024-01-05 16:02:00+00:00,182.725,182.73,182.665,182.715,71392
2024-01-05 16:03:00+00:00,182.7174,182.73,182.6617,182.7,89447
2024-01-05 16:04:00+00:00,182.685,182.69,182.5599,182.64,95714
2024-01-05 16:05:00+00:00,182.64,182.74,182.62,182.65,120380
2024-01-05 16:06:00+00:00,182.65,182.7,182.54,182.56,111150
2024-01-05 16:07:00+00:00,182.56,182.59,182.34,182.4812,187097
2024-01-05 16:08:00+00:00,182.49,182.53,182.44,182.5188,65221
2024-01-05 16:09:00+00:00,182.52,182.58,182.52,182.53,53770
2024-01-05 16:10:00+00:00,182.52,182.54,182.445,182.47,48764
2024-01-05 16:11:00+00:00,182.48,182.665,182.4701,182.665,74190
2024-01-05 16:12:00+00:00,182.67,182.69,182.63,182.645,76449
2024-01-05 16:13:00+00:00,182.64,182.6888,182.6,182.605,53925
2024-01-05 16:14:00+00:00,182.61,182.66,182.59,182.61,30870
2024-01-05 16:15:00+00:00,182.61,182.6376,182.58,182.585,41646
2024-01-05 16:16:00+00:00,182.59,182.6374,182.56,182.5911,57032
2024-01-05 16:17:00+00:00,182.5987,182.5987,182.465,182.475,74720
2024-01-05 16:18:00+00:00,182.485,182.49,182.14,182.22,181746
2024-01-05 16:19:00+00:00,182.23,182.28,182.1701,182.18,115674
2024-01-05 16:20:00+00:00,182.1885,182.2,182.03,182.04,105057
2024-01-05 16:21:00+00:00,182.05,182.19,182.05,182.08,94110
2024-01-05 16:22:00+00:00,182.0798,182.1501,182.05,182.07,68224
2024-01-05 16:23:00+00:00,182.07,182.12,182.01,182.03,85620
2024-01-05 16:24:00+00:00,182.03,182.13,182.01,182.08,93044
2024-01-05 16:25:00+00:00,182.085,182.17,182.07,182.0785,76546
2024-01-05 16:26:00+00:00,182.07,182.165,182.065,182.145,52836
2024-01-05 16:27:00+00:00,182.14,182.16,182.0948,182.0948,55668
2024-01-05 16:28:00+00:00,182.09,182.1248,182.07,182.11,70241
2024-01-05 16:29:00+00:00,182.1,182.105,182.06,182.0876,88931
2024-01-05 16:30:00+00:00,182.08,182.2,182.08,182.1992,96712
2024-01-05 16:31:00+00:00,182.195,182.2025,182.115,182.155,80519
